13, 2.119541e-04
13, 2.181530e-05
13, 2.229214e-05
13, 2.050400e-05
13, 2.121925e-05
13, 2.110004e-05
13, 2.145767e-05
13, 2.062321e-05
13, 2.110004e-05
13, 2.062321e-05
13, 2.050400e-05
13, 2.074242e-05
13, 2.074242e-05
13, 2.133846e-05
13, 2.324581e-05
13, 2.074242e-05
13, 2.086163e-05
13, 2.086163e-05
13, 2.074242e-05
13, 2.121925e-05
13, 2.098083e-05
13, 2.110004e-05
13, 2.038479e-05
13, 3.182888e-05
13, 2.121925e-05
13, 2.110004e-05
13, 2.121925e-05
13, 2.062321e-05
13, 2.086163e-05
13, 2.121925e-05
13, 2.205372e-05
13, 2.098083e-05
13, 2.110004e-05
13, 2.038479e-05
13, 2.133846e-05
13, 2.062321e-05
13, 2.157688e-05
13, 2.074242e-05
13, 2.050400e-05
13, 2.038479e-05
13, 2.050400e-05
13, 2.145767e-05
13, 2.050400e-05
13, 2.062321e-05
13, 2.050400e-05
13, 2.217293e-05
13, 2.169609e-05
13, 2.110004e-05
13, 2.038479e-05
13, 2.050400e-05
13, 2.074242e-05
13, 2.133846e-05
13, 2.086163e-05
13, 2.110004e-05
13, 2.038479e-05
13, 2.110004e-05
13, 2.050400e-05
13, 2.133846e-05
13, 2.050400e-05
13, 2.062321e-05
13, 2.050400e-05
13, 2.050400e-05
13, 2.205372e-05
13, 1.823902e-05
13, 1.811981e-05
13, 1.883507e-05
13, 1.811981e-05
13, 1.847744e-05
13, 1.859665e-05
13, 1.823902e-05
13, 3.242493e-05
13, 1.811981e-05
13, 1.871586e-05
13, 1.883507e-05
13, 1.835823e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.895428e-05
13, 1.859665e-05
13, 1.835823e-05
13, 1.811981e-05
13, 1.883507e-05
13, 1.811981e-05
13, 1.847744e-05
13, 1.811981e-05
13, 1.883507e-05
13, 1.800060e-05
13, 1.811981e-05
13, 1.859665e-05
13, 1.895428e-05
13, 1.800060e-05
13, 1.811981e-05
13, 1.800060e-05
13, 1.811981e-05
13, 1.931190e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.800060e-05
13, 1.823902e-05
13, 1.859665e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.931190e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.847744e-05
13, 1.859665e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.788139e-05
13, 2.908707e-05
13, 1.800060e-05
13, 1.895428e-05
13, 1.859665e-05
13, 1.823902e-05
13, 1.871586e-05
13, 2.086163e-05
13, 1.883507e-05
13, 3.135204e-05
13, 1.823902e-05
13, 1.931190e-05
13, 1.811981e-05
13, 1.823902e-05
13, 1.823902e-05
13, 1.907349e-05
13, 1.859665e-05
13, 1.800060e-05
13, 1.823902e-05
13, 1.871586e-05
13, 1.811981e-05
13, 1.847744e-05
13, 1.800060e-05
13, 1.859665e-05
13, 1.788139e-05
13, 1.788139e-05
13, 1.788139e-05
13, 1.919270e-05
13, 1.811981e-05
13, 1.847744e-05
13, 1.823902e-05
13, 1.895428e-05
13, 1.823902e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.883507e-05
13, 1.800060e-05
13, 1.871586e-05
13, 1.811981e-05
13, 1.871586e-05
13, 1.800060e-05
13, 1.871586e-05
13, 1.823902e-05
13, 1.883507e-05
13, 1.811981e-05
13, 1.859665e-05
13, 1.847744e-05
13, 1.859665e-05
13, 1.800060e-05
13, 1.800060e-05
13, 1.883507e-05
13, 1.859665e-05
13, 1.811981e-05
13, 1.788139e-05
13, 1.800060e-05
13, 1.919270e-05
13, 1.823902e-05
13, 1.811981e-05
13, 1.800060e-05
13, 1.966953e-05
13, 1.823902e-05
13, 1.811981e-05
13, 1.800060e-05
13, 1.871586e-05
13, 1.847744e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.847744e-05
13, 1.847744e-05
13, 1.811981e-05
13, 1.823902e-05
13, 1.871586e-05
13, 1.800060e-05
13, 1.883507e-05
13, 1.800060e-05
13, 1.871586e-05
13, 1.800060e-05
13, 1.800060e-05
13, 1.859665e-05
13, 1.895428e-05
13, 1.835823e-05
13, 1.811981e-05
13, 1.800060e-05
13, 1.907349e-05
13, 1.835823e-05
13, 1.835823e-05
13, 1.811981e-05
13, 1.907349e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.823902e-05
13, 1.859665e-05
13, 1.800060e-05
13, 1.847744e-05
13, 1.823902e-05
13, 1.859665e-05
13, 1.800060e-05
13, 1.823902e-05
13, 1.835823e-05
13, 1.859665e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.800060e-05
13, 1.895428e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.883507e-05
13, 1.847744e-05
13, 3.111362e-05
13, 1.835823e-05
13, 1.871586e-05
13, 1.835823e-05
13, 1.811981e-05
13, 1.800060e-05
13, 1.871586e-05
13, 1.811981e-05
13, 1.859665e-05
13, 1.871586e-05
13, 1.835823e-05
13, 1.823902e-05
13, 1.823902e-05
13, 1.800060e-05
13, 1.943111e-05
13, 1.823902e-05
13, 1.811981e-05
13, 1.811981e-05
13, 1.895428e-05
13, 1.859665e-05
13, 1.859665e-05
13, 1.823902e-05
13, 1.871586e-05
13, 1.847744e-05
13, 1.811981e-05
13, 1.788139e-05
13, 1.883507e-05
13, 1.811981e-05
13, 1.835823e-05
13, 1.811981e-05
13, 1.895428e-05
13, 1.811981e-05
13, 4.410744e-05
13, 3.063679e-05
13, 3.039837e-05
13, 2.992153e-05
13, 2.980232e-05
13, 2.777576e-05
13, 2.753735e-05
13, 2.717972e-05
13, 2.694130e-05
13, 2.658367e-05
13, 2.849102e-05
13, 2.706051e-05
13, 2.706051e-05
13, 2.670288e-05
13, 2.682209e-05
13, 2.658367e-05
13, 2.634525e-05
13, 2.729893e-05
13, 2.694130e-05
13, 2.825260e-05
13, 2.694130e-05
13, 2.729893e-05
13, 2.789497e-05
13, 2.717972e-05
13, 2.694130e-05
13, 2.622604e-05
13, 2.670288e-05
13, 2.646446e-05
13, 2.956390e-05
13, 2.670288e-05
13, 2.706051e-05
13, 2.634525e-05
13, 2.634525e-05
13, 2.670288e-05
13, 2.670288e-05
13, 2.694130e-05
13, 2.622604e-05
13, 2.670288e-05
13, 2.717972e-05
13, 2.682209e-05
13, 2.729893e-05
13, 2.646446e-05
13, 2.753735e-05
13, 2.670288e-05
13, 2.741814e-05
13, 2.646446e-05
13, 2.706051e-05
13, 2.622604e-05
13, 3.087521e-05
13, 2.670288e-05
13, 2.694130e-05
13, 2.753735e-05
13, 2.694130e-05
13, 2.753735e-05
13, 2.706051e-05
13, 2.694130e-05
13, 2.634525e-05
13, 2.729893e-05
13, 2.717972e-05
13, 2.682209e-05
13, 2.717972e-05
13, 2.706051e-05
13, 2.729893e-05
13, 2.658367e-05
13, 2.706051e-05
13, 2.634525e-05
13, 3.147125e-05
13, 3.135204e-05
13, 2.920628e-05
13, 2.646446e-05
13, 2.598763e-05
13, 2.658367e-05
13, 2.634525e-05
13, 3.004074e-05
13, 3.337860e-05
13, 3.051758e-05
13, 3.004074e-05
13, 2.729893e-05
13, 2.813339e-05
13, 2.670288e-05
13, 2.670288e-05
13, 2.670288e-05
13, 2.682209e-05
13, 2.908707e-05
13, 2.646446e-05
13, 3.111362e-05
13, 2.980232e-05
13, 3.015995e-05
13, 2.634525e-05
13, 2.682209e-05
13, 2.658367e-05
13, 2.694130e-05
13, 2.646446e-05
13, 2.717972e-05
13, 2.634525e-05
13, 2.706051e-05
13, 2.634525e-05
13, 2.777576e-05
13, 2.682209e-05
13, 2.682209e-05
13, 2.706051e-05
13, 2.670288e-05
13, 2.789497e-05
13, 2.670288e-05
13, 2.646446e-05
13, 2.646446e-05
13, 2.729893e-05
13, 2.717972e-05
13, 2.789497e-05
13, 2.682209e-05
13, 2.694130e-05
13, 2.706051e-05
13, 3.206730e-05
13, 2.801418e-05
13, 2.682209e-05
13, 2.682209e-05
13, 2.777576e-05
13, 2.729893e-05
13, 2.717972e-05
13, 2.717972e-05
13, 2.717972e-05
13, 2.706051e-05
13, 2.729893e-05
13, 2.646446e-05
13, 2.717972e-05
13, 2.634525e-05
13, 2.682209e-05
13, 2.670288e-05
13, 2.694130e-05
13, 2.634525e-05
13, 2.753735e-05
13, 2.634525e-05
13, 2.777576e-05
13, 2.658367e-05
13, 2.682209e-05
13, 2.622604e-05
13, 2.694130e-05
13, 2.646446e-05
13, 2.694130e-05
13, 2.622604e-05
13, 2.717972e-05
13, 2.610683e-05
13, 2.741814e-05
13, 2.634525e-05
13, 2.670288e-05
13, 2.861023e-05
13, 2.729893e-05
13, 2.634525e-05
13, 2.658367e-05
13, 2.610683e-05
13, 2.717972e-05
13, 2.682209e-05
13, 2.706051e-05
13, 2.610683e-05
13, 2.706051e-05
13, 2.896786e-05
13, 2.789497e-05
13, 3.552437e-05
13, 3.075600e-05
13, 3.039837e-05
13, 2.956390e-05
13, 2.741814e-05
13, 2.634525e-05
13, 2.634525e-05
13, 2.682209e-05
13, 2.694130e-05
13, 2.658367e-05
13, 2.634525e-05
13, 2.694130e-05
13, 2.658367e-05
13, 2.801418e-05
